,Treatment,true_ite,predicted_ite,diff_ite,yf_true,yf_hat,diff_yf
0,1,0.0,0.0036748722195625305,0.0036748722195625305,0.0,0.10505226999521255,0.10505226999521255
1,0,0.0,0.0015600994229316711,0.0015600994229316711,0.0,0.09201610833406448,0.09201610833406448
2,1,0.0,-0.007703870534896851,0.007703870534896851,0.0,0.14561687409877777,0.14561687409877777
3,1,0.0,-3.488361835479736e-05,3.488361835479736e-05,0.0,0.09889855980873108,0.09889855980873108
4,1,0.0,-0.0002895444631576538,0.0002895444631576538,0.0,0.1275319904088974,0.1275319904088974
5,0,-1.0,0.003218807280063629,1.0032187700271606,1.0,0.11129343509674072,0.8887065649032593
6,1,0.0,0.002343103289604187,0.002343103289604187,0.0,0.07996612042188644,0.07996612042188644
7,0,0.0,-0.0015622526407241821,0.0015622526407241821,0.0,0.11754999309778214,0.11754999309778214
8,0,0.0,0.004656150937080383,0.004656150937080383,0.0,0.10797413438558578,0.10797413438558578
9,1,0.0,0.005987666547298431,0.005987666547298431,0.0,0.1177830919623375,0.1177830919623375
10,1,0.0,0.0031210556626319885,0.0031210556626319885,0.0,0.10224985331296921,0.10224985331296921
11,0,0.0,0.0017165392637252808,0.0017165392637252808,0.0,0.14075343310832977,0.14075343310832977
12,1,-1.0,0.0043555498123168945,1.004355549812317,0.0,0.13650722801685333,0.13650722801685333
13,1,0.0,0.006884291768074036,0.006884291768074036,0.0,0.10469421744346619,0.10469421744346619
14,0,0.0,0.0057555437088012695,0.0057555437088012695,0.0,0.12481240928173065,0.12481240928173065
15,1,0.0,0.002931170165538788,0.002931170165538788,0.0,0.10237735509872437,0.10237735509872437
16,0,-1.0,-0.002401992678642273,0.9975979924201965,1.0,0.12978607416152954,0.8702139258384705
17,1,0.0,0.0013266056776046753,0.0013266056776046753,0.0,0.11493909358978271,0.11493909358978271
18,1,0.0,-0.0012073293328285217,0.0012073293328285217,0.0,0.11533233523368835,0.11533233523368835
19,1,1.0,-0.006643399596214294,1.0066434144973755,1.0,0.1401340365409851,0.8598659634590149
20,1,0.0,0.0008648931980133057,0.0008648931980133057,0.0,0.09123927354812622,0.09123927354812622
21,1,0.0,0.0020721107721328735,0.0020721107721328735,0.0,0.11405206471681595,0.11405206471681595
22,0,0.0,0.0037816613912582397,0.0037816613912582397,0.0,0.1009620800614357,0.1009620800614357
23,0,0.0,0.001511506736278534,0.001511506736278534,0.0,0.10023057460784912,0.10023057460784912
24,1,0.0,0.0015103444457054138,0.0015103444457054138,0.0,0.09669054299592972,0.09669054299592972
25,1,0.0,0.0019249692559242249,0.0019249692559242249,0.0,0.09595771133899689,0.09595771133899689
26,1,0.0,0.003926657140254974,0.003926657140254974,0.0,0.08958511054515839,0.08958511054515839
27,0,-1.0,-0.005860567092895508,0.9941394329071045,1.0,0.13874611258506775,0.8612538576126099
28,1,-1.0,-0.004586055874824524,0.9954139590263367,0.0,0.12471102178096771,0.12471102178096771
29,1,-1.0,-0.004046715795993805,0.9959532618522644,0.0,0.12397076934576035,0.12397076934576035
30,1,0.0,0.0020044222474098206,0.0020044222474098206,0.0,0.0826110765337944,0.0826110765337944
31,1,0.0,-0.003904968500137329,0.003904968500137329,0.0,0.1264897584915161,0.1264897584915161
32,0,1.0,-0.0066290199756622314,1.0066289901733398,0.0,0.1447337567806244,0.1447337567806244
33,1,0.0,-0.014359161257743835,0.014359161257743835,0.0,0.16080866754055023,0.16080866754055023
34,0,0.0,0.0024022385478019714,0.0024022385478019714,0.0,0.10542402416467667,0.10542402416467667
35,0,0.0,-0.00552155077457428,0.00552155077457428,0.0,0.14511890709400177,0.14511890709400177
36,1,1.0,0.0018402636051177979,0.9981597661972046,1.0,0.1484847217798233,0.8515152931213379
37,0,0.0,0.0035168901085853577,0.0035168901085853577,0.0,0.08268588036298752,0.08268588036298752
38,0,0.0,-0.0010776147246360779,0.0010776147246360779,0.0,0.0914025604724884,0.0914025604724884
39,0,0.0,0.006923981010913849,0.006923981010913849,0.0,0.09809187054634094,0.09809187054634094
40,0,0.0,0.0008353367447853088,0.0008353367447853088,0.0,0.120363250374794,0.120363250374794
41,0,0.0,-0.00010930001735687256,0.00010930001735687256,0.0,0.13362433016300201,0.13362433016300201
42,0,0.0,0.004088222980499268,0.004088222980499268,0.0,0.11678863316774368,0.11678863316774368
43,1,0.0,-0.002504892647266388,0.002504892647266388,0.0,0.10366629809141159,0.10366629809141159
44,0,0.0,0.002057179808616638,0.002057179808616638,0.0,0.13281306624412537,0.13281306624412537
45,1,0.0,0.005327194929122925,0.005327194929122925,0.0,0.1384301632642746,0.1384301632642746
46,0,0.0,0.0011833235621452332,0.0011833235621452332,1.0,0.11137499660253525,0.8886250257492065
47,0,0.0,0.0016169771552085876,0.0016169771552085876,0.0,0.10032236576080322,0.10032236576080322
48,1,0.0,-0.0033703669905662537,0.0033703669905662537,0.0,0.12012379616498947,0.12012379616498947
49,1,0.0,0.005823932588100433,0.005823932588100433,0.0,0.1164684146642685,0.1164684146642685
50,1,0.0,0.004982255399227142,0.004982255399227142,0.0,0.11223994940519333,0.11223994940519333
51,1,0.0,0.0030991509556770325,0.0030991509556770325,0.0,0.11795631796121597,0.11795631796121597
52,1,0.0,0.005167581140995026,0.005167581140995026,0.0,0.10387497395277023,0.10387497395277023
53,1,0.0,-0.007408894598484039,0.007408894598484039,1.0,0.1204783245921135,0.8795216679573059
54,1,0.0,0.002877943217754364,0.002877943217754364,0.0,0.09602043777704239,0.09602043777704239
55,1,0.0,0.003739580512046814,0.003739580512046814,0.0,0.08461160212755203,0.08461160212755203
56,0,0.0,0.0012520179152488708,0.0012520179152488708,0.0,0.09661287814378738,0.09661287814378738
57,1,0.0,-0.004856929183006287,0.004856929183006287,0.0,0.12168574333190918,0.12168574333190918
58,0,0.0,0.0067622363567352295,0.0067622363567352295,0.0,0.13751043379306793,0.13751043379306793
59,1,0.0,0.00328759104013443,0.00328759104013443,0.0,0.12560079991817474,0.12560079991817474
60,0,-1.0,-0.0019093379378318787,0.9980906844139099,1.0,0.12631042301654816,0.873689591884613
61,0,0.0,0.002022780478000641,0.002022780478000641,0.0,0.08643757551908493,0.08643757551908493
62,0,0.0,0.006045572459697723,0.006045572459697723,0.0,0.10449916869401932,0.10449916869401932
63,1,0.0,0.0020185261964797974,0.0020185261964797974,0.0,0.1486501395702362,0.1486501395702362
64,1,0.0,0.0023647546768188477,0.0023647546768188477,0.0,0.1196429580450058,0.1196429580450058
65,1,0.0,0.006096243858337402,0.006096243858337402,0.0,0.09405729919672012,0.09405729919672012
66,0,0.0,0.005393557250499725,0.005393557250499725,0.0,0.09805440157651901,0.09805440157651901
67,1,-1.0,0.0004294663667678833,1.0004295110702515,0.0,0.08518049865961075,0.08518049865961075
68,1,0.0,-0.0029173195362091064,0.0029173195362091064,0.0,0.13013173639774323,0.13013173639774323
69,1,0.0,0.004504114389419556,0.004504114389419556,0.0,0.10183167457580566,0.10183167457580566
70,0,0.0,0.002005442976951599,0.002005442976951599,0.0,0.12936489284038544,0.12936489284038544
71,0,0.0,-0.0007291585206985474,0.0007291585206985474,0.0,0.1328267753124237,0.1328267753124237
72,1,0.0,0.0036530792713165283,0.0036530792713165283,0.0,0.10485018789768219,0.10485018789768219
73,0,0.0,-0.0006645247340202332,0.0006645247340202332,0.0,0.11932352185249329,0.11932352185249329
74,0,0.0,0.0008174926042556763,0.0008174926042556763,0.0,0.09606572985649109,0.09606572985649109
75,0,0.0,0.002507053315639496,0.002507053315639496,0.0,0.09259071946144104,0.09259071946144104
76,1,0.0,0.003160148859024048,0.003160148859024048,0.0,0.1305789053440094,0.1305789053440094
77,0,0.0,-0.008084729313850403,0.008084729313850403,1.0,0.16417576372623444,0.8358242511749268
78,0,0.0,0.0029893890023231506,0.0029893890023231506,0.0,0.12208660691976547,0.12208660691976547
79,0,0.0,0.004595652222633362,0.004595652222633362,0.0,0.10240908712148666,0.10240908712148666
80,0,0.0,0.00430867075920105,0.00430867075920105,0.0,0.10323328524827957,0.10323328524827957
81,1,0.0,-0.009597957134246826,0.009597957134246826,1.0,0.2034226804971695,0.7965773344039917
82,0,0.0,-0.009866394102573395,0.009866394102573395,0.0,0.1338387429714203,0.1338387429714203
83,0,0.0,0.0008156001567840576,0.0008156001567840576,0.0,0.11352380365133286,0.11352380365133286
84,0,-1.0,-0.0006177201867103577,0.9993822574615479,1.0,0.1181349828839302,0.8818650245666504
85,1,1.0,-0.009706206619739532,1.0097062587738037,1.0,0.12348922342061996,0.8765107989311218
86,0,0.0,0.004632540047168732,0.004632540047168732,0.0,0.11772485822439194,0.11772485822439194
87,1,0.0,0.002952560782432556,0.002952560782432556,0.0,0.12480700016021729,0.12480700016021729
